atom_id,id,element
TR473_17,TR473,h
TR473_18,TR473,h
TR473_19,TR473,h
TR473_2,TR473,c
TR473_20,TR473,h
TR473_21,TR473,h
TR473_3,TR473,c
TR473_4,TR473,n
TR473_5,TR473,c
TR473_6,TR473,n
TR473_7,TR473,c
TR473_8,TR473,c
TR473_9,TR473,n
TR475_1,TR475,c
TR475_10,TR475,h
TR475_11,TR475,h
TR475_12,TR475,h
TR475_13,TR475,h
TR475_2,TR475,c
TR475_3,TR475,c
TR475_4,TR475,o
TR475_5,TR475,c
TR475_6,TR475,h
TR475_7,TR475,h
TR475_8,TR475,h
TR475_9,TR475,h
TR477_1,TR477,c
TR477_10,TR477,h
TR477_11,TR477,h
TR477_12,TR477,h
TR477_2,TR477,c
TR477_3,TR477,c
TR477_4,TR477,o
TR477_5,TR477,cl
TR477_6,TR477,h
TR477_7,TR477,h
TR477_8,TR477,h
TR477_9,TR477,h
TR480_1,TR480,c
TR480_10,TR480,c
TR480_11,TR480,c
TR480_12,TR480,c
TR480_13,TR480,n
TR480_14,TR480,c
TR480_15,TR480,c
TR480_16,TR480,c
TR480_17,TR480,o
TR480_18,TR480,c
TR480_19,TR480,o
TR480_2,TR480,c
TR480_20,TR480,h
TR480_21,TR480,h
TR480_22,TR480,h
TR480_23,TR480,h
TR480_24,TR480,h
TR480_25,TR480,h
TR480_26,TR480,h
TR480_27,TR480,h
TR480_28,TR480,h
TR480_29,TR480,h
TR480_3,TR480,c
TR480_30,TR480,h
TR480_31,TR480,h
TR480_32,TR480,h
TR480_33,TR480,h
TR480_34,TR480,h
TR480_35,TR480,h
TR480_36,TR480,h
TR480_37,TR480,h
TR480_38,TR480,h
TR480_39,TR480,h
TR480_4,TR480,c
TR480_40,TR480,h
TR480_41,TR480,h
TR480_42,TR480,h
TR480_43,TR480,h
TR480_44,TR480,h
TR480_45,TR480,h
TR480_46,TR480,h
TR480_47,TR480,h
TR480_48,TR480,h
TR480_49,TR480,h
TR480_5,TR480,c
TR480_50,TR480,h
TR480_51,TR480,h
TR480_52,TR480,h
TR480_53,TR480,h
TR480_54,TR480,h
TR480_6,TR480,c
TR480_7,TR480,c
TR480_8,TR480,c
TR480_9,TR480,c
TR481_1,TR481,c
TR481_10,TR481,c
TR481_11,TR481,c
TR481_12,TR481,c
TR481_13,TR481,c
TR481_14,TR481,c
TR481_15,TR481,c
TR481_16,TR481,c
TR481_17,TR481,c
TR481_18,TR481,c
TR481_19,TR481,n
TR481_2,TR481,c
TR481_20,TR481,o
TR481_21,TR481,c
TR481_22,TR481,c
TR481_23,TR481,c
TR481_24,TR481,c
TR481_25,TR481,h
TR481_26,TR481,h
TR481_27,TR481,h
TR481_28,TR481,h
TR481_29,TR481,h
TR481_3,TR481,c
TR481_30,TR481,h
TR481_31,TR481,h
TR481_32,TR481,h
TR481_33,TR481,h
TR481_34,TR481,h
TR481_35,TR481,h
TR481_36,TR481,h
TR481_37,TR481,h
TR481_38,TR481,h
TR481_39,TR481,h
TR481_4,TR481,c
TR481_40,TR481,h
TR481_41,TR481,h
TR481_42,TR481,h
TR481_43,TR481,h
TR481_44,TR481,h
TR481_45,TR481,h
TR481_46,TR481,h
TR481_47,TR481,h
TR481_48,TR481,h
TR481_49,TR481,h
TR481_5,TR481,c
TR481_50,TR481,h
TR481_51,TR481,h
TR481_52,TR481,h
TR481_53,TR481,h
TR481_54,TR481,h
TR481_55,TR481,h
TR481_56,TR481,h
TR481_57,TR481,h
TR481_58,TR481,h
TR481_59,TR481,h
TR481_6,TR481,c
TR481_60,TR481,h
TR481_61,TR481,h
TR481_62,TR481,h
TR481_63,TR481,h
TR481_64,TR481,h
TR481_65,TR481,h
TR481_66,TR481,h
TR481_67,TR481,h
TR481_7,TR481,c
TR481_8,TR481,c
TR481_9,TR481,c
TR482_1,TR482,c
TR482_10,TR482,h
TR482_11,TR482,h
TR482_12,TR482,h
TR482_13,TR482,h
TR482_2,TR482,o
TR482_3,TR482,c
TR482_4,TR482,c
TR482_5,TR482,o
TR482_6,TR482,c
TR482_7,TR482,c
TR482_8,TR482,h
TR482_9,TR482,h
TR483_1,TR483,c
TR483_10,TR483,cl
TR483_11,TR483,cl
TR483_12,TR483,cl
TR483_13,TR483,h
TR483_2,TR483,c
TR483_3,TR483,c
TR483_4,TR483,c
TR483_5,TR483,c
TR483_6,TR483,c
TR483_7,TR483,o
TR483_8,TR483,cl
TR483_9,TR483,cl
TR484_1,TR484,c
TR484_10,TR484,h
TR484_11,TR484,h
TR484_12,TR484,h
TR484_13,TR484,h
TR484_14,TR484,h
TR484_15,TR484,h
TR484_16,TR484,h
TR484_17,TR484,h
TR484_18,TR484,h
TR484_19,TR484,h
TR484_2,TR484,c
TR484_20,TR484,h
TR484_21,TR484,h
TR484_22,TR484,h
TR484_3,TR484,c
TR484_4,TR484,c
TR484_5,TR484,o
TR484_6,TR484,c
TR484_7,TR484,c
TR484_8,TR484,o
TR484_9,TR484,h
TR487_1,TR487,c
TR487_10,TR487,h
TR487_11,TR487,h
TR487_12,TR487,h
TR487_2,TR487,c
TR487_3,TR487,c
TR487_4,TR487,c
TR487_5,TR487,h
TR487_6,TR487,h
TR487_7,TR487,h
TR487_8,TR487,h
TR487_9,TR487,h
TR490_1,TR490,c
TR490_10,TR490,h
TR490_11,TR490,h
TR490_12,TR490,h
TR490_13,TR490,h
TR490_14,TR490,h
TR490_15,TR490,h
TR490_2,TR490,c
TR490_3,TR490,c
TR490_4,TR490,c
TR490_5,TR490,c
TR490_6,TR490,o
TR490_7,TR490,o
TR490_8,TR490,h
TR490_9,TR490,h
TR491_1,TR491,o
TR491_10,TR491,c
TR491_11,TR491,c
TR491_12,TR491,c
TR491_13,TR491,c
TR491_14,TR491,h
TR491_15,TR491,h
TR491_16,TR491,h
TR491_17,TR491,h
TR491_18,TR491,h
TR491_19,TR491,h
TR491_2,TR491,c
TR491_20,TR491,h
TR491_21,TR491,h
TR491_22,TR491,h
TR491_23,TR491,h
TR491_24,TR491,h
TR491_25,TR491,h
TR491_26,TR491,h
TR491_27,TR491,h
TR491_3,TR491,c
TR491_4,TR491,c
TR491_5,TR491,c
TR491_6,TR491,o
TR491_7,TR491,c
TR491_8,TR491,c
TR491_9,TR491,c
TR493_1,TR493,c
TR493_10,TR493,c
TR493_11,TR493,c
TR493_12,TR493,c
TR493_13,TR493,c
TR493_14,TR493,c
TR493_15,TR493,o
TR493_16,TR493,o
TR493_17,TR493,o
TR493_18,TR493,o
TR493_19,TR493,o
TR493_2,TR493,c
TR493_20,TR493,c
TR493_21,TR493,h
TR493_22,TR493,h
TR493_23,TR493,h
TR493_24,TR493,h
TR493_25,TR493,h
TR493_26,TR493,h
TR493_27,TR493,h
TR493_28,TR493,h
TR493_29,TR493,h
TR493_3,TR493,c
TR493_30,TR493,h
TR493_4,TR493,c
TR493_5,TR493,c
TR493_6,TR493,c
TR493_7,TR493,c
TR493_8,TR493,c
TR493_9,TR493,c
TR494_1,TR494,c
TR494_10,TR494,c
TR494_11,TR494,c
TR494_12,TR494,c
TR494_13,TR494,c
TR494_14,TR494,c
TR494_15,TR494,o
TR494_16,TR494,o
TR494_17,TR494,h
TR494_18,TR494,h
TR494_19,TR494,h
TR494_2,TR494,c
TR494_20,TR494,h
TR494_21,TR494,h
TR494_22,TR494,h
TR494_23,TR494,h
TR494_24,TR494,h
TR494_3,TR494,c
TR494_4,TR494,c
TR494_5,TR494,c
TR494_6,TR494,c
TR494_7,TR494,c
TR494_8,TR494,c
TR494_9,TR494,c
TR495_1,TR495,o
TR495_2,TR495,n
TR495_3,TR495,o
TR495_4,TR495,na
TR499_1,TR499,y
TR499_2,TR499,p
TR499_3,TR499,h
TR499_4,TR499,h
