,summary,config
2087,"{'lr': 1e-05, '_runtime': 34.428565979003906, 'train_acc': 0.995, '_timestamp': 1701875677.740512, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 33}, 'val_acc': 0.94, 'test_acc': 0.9782608695652174}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
2088,"{'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 18}, 'val_acc': 1, '_runtime': 19.229299068450928, '_timestamp': 1701875634.7988732, 'test_acc': 1, 'train_acc': 1}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
2089,"{'_runtime': 19.546204805374146, 'train_acc': 1, 'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 18}, 'val_acc': 1, 'test_acc': 1, '_timestamp': 1701875633.1762948}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2090,"{'lr': 1e-05, 'val_acc': 1, 'test_acc': 1, 'train_acc': 1, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 18}, '_runtime': 19.546204805374146, '_timestamp': 1701875633.1762948}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2091,"{'_step': 199, 'epoch': 199, 'val_acc': 0.98, 'test_acc': 0.9782608695652174, 'train_acc': 1, 'lr': 1e-05, '_wandb': {'runtime': 21}, '_runtime': 22.00179386138916, '_timestamp': 1701875635.217815}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2092,"{'epoch': 199, '_wandb': {'runtime': 19}, 'test_acc': 0.6630434782608695, 'train_acc': 0.71, 'lr': 1e-05, '_step': 199, '_timestamp': 1701875633.4603908, 'val_acc': 0.64, '_runtime': 20.403655767440796}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
2093,"{'epoch': 199, 'val_acc': 0.58, 'test_acc': 0.7065217391304348, 'train_acc': 0.675, 'lr': 1e-05, '_step': 199, '_timestamp': 1701875632.5355158, '_wandb': {'runtime': 19}, '_runtime': 19.74450182914734}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2094,"{'epoch': 199, '_runtime': 29.366734266281128, 'test_acc': 0.9782608695652174, 'train_acc': 1, '_timestamp': 1701875637.5145972, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 28}, 'val_acc': 0.96}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
2095,"{'_runtime': 30.291245937347412, 'test_acc': 0.9891304347826086, '_timestamp': 1701875635.123321, 'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 29}, 'val_acc': 0.98, 'train_acc': 1}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2096,"{'train_acc': 1, 'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 16}, 'val_acc': 0.98, '_runtime': 16.794286251068115, 'test_acc': 1, '_timestamp': 1701875600.5852852}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
2097,"{'_timestamp': 1701875600.39555, 'epoch': 199, 'val_acc': 1, '_wandb': {'runtime': 16}, '_runtime': 17.288744926452637, 'test_acc': 0.9891304347826086, 'train_acc': 1, 'lr': 1e-05, '_step': 199}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2098,"{'lr': 1e-05, 'epoch': 199, '_runtime': 17.63309621810913, 'train_acc': 1, '_step': 199, '_wandb': {'runtime': 16}, 'val_acc': 0.96, 'test_acc': 0.967391304347826, '_timestamp': 1701875599.365101}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
2099,"{'train_acc': 0.965, 'epoch': 199, 'val_acc': 0.94, '_runtime': 17.928647994995117, 'test_acc': 0.9782608695652174, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 17}, '_timestamp': 1701875598.169194}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2100,"{'lr': 1e-05, '_step': 199, 'epoch': 199, 'val_acc': 0.94, '_runtime': 17.928647994995117, 'test_acc': 0.9782608695652174, '_timestamp': 1701875598.169194, '_wandb': {'runtime': 17}, 'train_acc': 0.965}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2101,"{'_step': 199, 'val_acc': 0.94, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 17}, '_runtime': 17.630882024765015, 'test_acc': 0.9347826086956522, 'train_acc': 1, '_timestamp': 1701875598.984836}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2102,"{'_step': 199, '_wandb': {'runtime': 23}, 'val_acc': 0.98, '_runtime': 24.20254492759705, 'test_acc': 1, '_timestamp': 1701875603.067489, 'lr': 1e-05, 'epoch': 199, 'train_acc': 1}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
2103,"{'lr': 1e-05, '_step': 199, 'val_acc': 0.98, 'train_acc': 1, '_timestamp': 1701875601.114775, 'epoch': 199, '_wandb': {'runtime': 25}, '_runtime': 25.746322870254517, 'test_acc': 0.9891304347826086}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2104,"{'val_acc': 1, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 13}, 'train_acc': 1, '_timestamp': 1701875570.593499, 'epoch': 199, '_runtime': 14.025101900100708, 'test_acc': 0.9782608695652174}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
2105,"{'_step': 199, 'epoch': 199, 'test_acc': 1, '_timestamp': 1701875569.443939, 'train_acc': 1, 'lr': 1e-05, '_wandb': {'runtime': 13}, 'val_acc': 1, '_runtime': 14.363229036331177}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2106,"{'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 13}, 'val_acc': 0.94, '_runtime': 13.963739156723022, 'test_acc': 0.9565217391304348, 'train_acc': 1, '_timestamp': 1701875568.546467}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2107,"{'val_acc': 0.94, 'test_acc': 0.9565217391304348, 'train_acc': 1, '_timestamp': 1701875568.878762, '_step': 199, 'epoch': 199, '_runtime': 13.807567119598389, 'lr': 1e-05, '_wandb': {'runtime': 13}}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
2108,"{'_timestamp': 1701875568.750058, 'lr': 1e-05, '_step': 199, 'epoch': 199, 'val_acc': 0.84, '_runtime': 14.548595905303957, 'test_acc': 0.9565217391304348, '_wandb': {'runtime': 14}, 'train_acc': 0.935}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
2109,"{'_wandb': {'runtime': 15}, 'train_acc': 0.965, 'lr': 1e-05, '_step': 199, 'epoch': 199, 'val_acc': 0.88, '_runtime': 16.537518978118896, 'test_acc': 0.9782608695652174, '_timestamp': 1701875567.988966}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2110,"{'epoch': 199, 'val_acc': 1, '_runtime': 19.888062238693237, '_timestamp': 1701875566.9825962, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 19}, 'test_acc': 1, 'train_acc': 1}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
2111,"{'train_acc': 1, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 17}, 'val_acc': 0.98, '_runtime': 18.08223295211792, 'test_acc': 0.9891304347826086, 'lr': 1e-05, '_timestamp': 1701875562.2841349}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
2112,"{'lr': 1e-05, '_step': 199, 'epoch': 199, 'val_acc': 1, 'test_acc': 0.9891304347826086, '_wandb': {'runtime': 22}, '_runtime': 23.044908046722412, 'train_acc': 1, '_timestamp': 1701875541.71215}","{'fold': 2, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2113,"{'_timestamp': 1701875541.853641, '_step': 199, '_wandb': {'runtime': 22}, '_runtime': 23.234455108642575, 'test_acc': 1, 'lr': 1e-05, 'epoch': 199, 'val_acc': 1, 'train_acc': 1}","{'fold': 2, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2114,"{'_step': 199, '_wandb': {'runtime': 29}, 'val_acc': 1, 'train_acc': 1, 'lr': 1e-05, 'epoch': 199, '_runtime': 29.85197281837463, 'test_acc': 0.9891304347826086, '_timestamp': 1701875543.005895}","{'fold': 2, 'model': 'SAGPool', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2115,"{'lr': 1e-05, '_step': 199, 'epoch': 199, 'train_acc': 0.99, '_wandb': {'runtime': 24}, 'val_acc': 1, '_runtime': 24.759397983551025, 'test_acc': 0.9891304347826086, '_timestamp': 1701875536.438944}","{'fold': 2, 'model': 'GCN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2116,"{'test_acc': 0.9782608695652174, 'train_acc': 1, '_timestamp': 1701875541.664375, 'lr': 1e-05, '_wandb': {'runtime': 28}, 'val_acc': 0.98, '_runtime': 29.26456308364868, '_step': 199, 'epoch': 199}","{'fold': 2, 'model': 'SAGPool', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2117,"{'_wandb': {'runtime': 24}, 'val_acc': 1, 'train_acc': 1, '_timestamp': 1701875532.541888, 'lr': 1e-05, '_step': 199, 'epoch': 199, '_runtime': 24.96318793296814, 'test_acc': 0.9891304347826086}","{'fold': 2, 'model': 'GCN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2118,"{'_wandb': {'runtime': 38}, 'val_acc': 1, '_timestamp': 1701875542.90565, '_step': 199, 'epoch': 199, '_runtime': 38.51185178756714, 'test_acc': 1, 'train_acc': 1, 'lr': 1e-05}","{'fold': 2, 'model': 'GIN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2119,"{'_wandb': {'runtime': 37}, '_step': 199, 'epoch': 199, 'val_acc': 1, '_runtime': 38.25409007072449, 'test_acc': 0.9891304347826086, 'train_acc': 1, '_timestamp': 1701875542.740641, 'lr': 1e-05}","{'fold': 2, 'model': 'GIN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2120,"{'_step': 199, '_wandb': {'runtime': 20}, 'test_acc': 1, '_timestamp': 1701875498.006675, 'lr': 1e-05, 'epoch': 199, 'val_acc': 1, '_runtime': 20.566905975341797, 'train_acc': 1}","{'fold': 2, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2121,"{'test_acc': 1, 'train_acc': 1, '_timestamp': 1701875498.394254, 'epoch': 199, '_step': 199, '_wandb': {'runtime': 19}, 'val_acc': 1, '_runtime': 20.17874503135681, 'lr': 1e-05}","{'fold': 2, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2122,"{'_step': 199, '_wandb': {'runtime': 23}, 'test_acc': 1, '_timestamp': 1701875500.936079, 'lr': 1e-05, 'epoch': 199, 'val_acc': 1, '_runtime': 24.377103090286255, 'train_acc': 1}","{'fold': 2, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2123,"{'_wandb': {'runtime': 23}, '_runtime': 24.56785297393799, '_timestamp': 1701875500.859486, 'test_acc': 0.9782608695652174, 'train_acc': 1, 'lr': 1e-05, '_step': 199, 'epoch': 199, 'val_acc': 1}","{'fold': 2, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2124,"{'test_acc': 0.9891304347826086, '_wandb': {'runtime': 21}, 'val_acc': 1, '_runtime': 22.29997706413269, 'train_acc': 1, '_timestamp': 1701875496.2543051, 'lr': 1e-05, '_step': 199, 'epoch': 199}","{'fold': 2, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2125,"{'train_acc': 1, '_step': 199, '_wandb': {'runtime': 21}, '_runtime': 22.41419768333435, 'test_acc': 0.9891304347826086, 'lr': 1e-05, 'epoch': 199, 'val_acc': 1, '_timestamp': 1701875495.6754718}","{'fold': 2, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2126,"{'_step': 199, '_runtime': 33.271743059158325, 'test_acc': 1, 'train_acc': 1, '_timestamp': 1701875504.53981, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 32}, 'val_acc': 1}","{'fold': 2, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2127,"{'lr': 1e-05, '_step': 199, 'val_acc': 1, 'test_acc': 0.9782608695652174, '_timestamp': 1701875504.1904798, 'epoch': 199, '_wandb': {'runtime': 32}, '_runtime': 32.736796855926514, 'train_acc': 0.995}","{'fold': 2, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2128,"{'_step': 199, 'epoch': 199, 'val_acc': 1, '_runtime': 18.40439796447754, '_timestamp': 1701875464.979716, 'lr': 1e-05, '_wandb': {'runtime': 17}, 'test_acc': 0.9891304347826086, 'train_acc': 1}","{'fold': 2, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2129,"{'_wandb': {'runtime': 18}, '_runtime': 18.75383996963501, 'train_acc': 1, '_timestamp': 1701875464.608106, 'lr': 1e-05, 'epoch': 199, 'test_acc': 1, '_step': 199, 'val_acc': 1}","{'fold': 2, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2130,"{'epoch': 199, 'val_acc': 1, '_runtime': 19.620170831680294, 'test_acc': 0.9782608695652174, 'train_acc': 1, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 19}, '_timestamp': 1701875462.336306}","{'fold': 2, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2131,"{'epoch': 199, '_runtime': 19.575223922729492, 'train_acc': 1, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 19}, 'val_acc': 0.98, 'test_acc': 0.9782608695652174, '_timestamp': 1701875462.051921}","{'fold': 2, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2132,"{'_step': 199, '_wandb': {'runtime': 19}, '_timestamp': 1701875460.971105, 'lr': 1e-05, 'epoch': 199, 'val_acc': 1, '_runtime': 20.363689184188843, 'test_acc': 0.9891304347826086, 'train_acc': 1}","{'fold': 2, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2133,"{'epoch': 199, '_wandb': {'runtime': 25}, 'val_acc': 1, '_runtime': 26.35470700263977, 'test_acc': 1, '_step': 199, 'train_acc': 1, '_timestamp': 1701875465.841846, 'lr': 1e-05}","{'fold': 2, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2134,"{'_runtime': 20.571314811706543, 'test_acc': 1, 'train_acc': 0.995, '_timestamp': 1701875461.5810628, 'val_acc': 1, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 20}, 'lr': 1e-05}","{'fold': 2, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2135,"{'val_acc': 0.98, 'test_acc': 0.9891304347826086, '_timestamp': 1701875465.464493, 'epoch': 199, '_wandb': {'runtime': 25}, '_runtime': 26.4745831489563, 'train_acc': 0.995, 'lr': 1e-05, '_step': 199}","{'fold': 2, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2136,"{'_runtime': 12.710450887680054, 'train_acc': 1, '_step': 199, 'epoch': 199, 'val_acc': 1, '_timestamp': 1701875433.354503, 'lr': 1e-05, '_wandb': {'runtime': 12}, 'test_acc': 1}","{'fold': 2, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2137,"{'test_acc': 1, 'train_acc': 1, 'epoch': 199, '_wandb': {'runtime': 12}, 'val_acc': 1, '_timestamp': 1701875433.0852811, 'lr': 1e-05, '_step': 199, '_runtime': 12.782883167266846}","{'fold': 2, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2138,"{'lr': 1e-05, '_step': 199, 'val_acc': 1, '_runtime': 14.841331958770752, 'train_acc': 1, '_timestamp': 1701875430.536821, 'epoch': 199, '_wandb': {'runtime': 14}, 'test_acc': 0.9565217391304348}","{'fold': 2, 'model': 'SAGPool', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2139,"{'epoch': 160, 'val_acc': 1, '_runtime': 14.249433994293211, 'test_acc': 0.967391304347826, 'train_acc': 1, '_timestamp': 1701875428.365172, 'lr': 1e-05, '_step': 160}","{'fold': 2, 'model': 'SAGPool', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2140,"{'_runtime': 16.079100847244263, 'lr': 1e-05, '_step': 199, 'val_acc': 1, 'train_acc': 0.995, '_timestamp': 1701875429.943862, 'epoch': 199, '_wandb': {'runtime': 15}, 'test_acc': 0.9891304347826086}","{'fold': 2, 'model': 'GCN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2141,"{'lr': 1e-05, '_step': 199, 'epoch': 199, '_runtime': 17.462059020996094, 'train_acc': 0.995, '_timestamp': 1701875427.736383, '_wandb': {'runtime': 16}, 'val_acc': 1, 'test_acc': 1}","{'fold': 2, 'model': 'GCN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2142,"{'_wandb': {'runtime': 19}, 'val_acc': 1, '_runtime': 20.560410022735596, 'test_acc': 1, 'lr': 1e-05, '_step': 199, '_timestamp': 1701875428.832143, 'epoch': 199, 'train_acc': 1}","{'fold': 2, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
2143,"{'_step': 199, 'val_acc': 1, '_runtime': 20.796252012252808, 'train_acc': 1, '_timestamp': 1701875429.081415, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 20}, 'test_acc': 1}","{'fold': 2, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
2144,"{'lr': 1e-05, '_wandb': {'runtime': 18}, '_runtime': 19.53219318389893, 'train_acc': 1, '_step': 199, 'epoch': 199, 'val_acc': 1, 'test_acc': 1, '_timestamp': 1701875402.70267}","{'fold': 2, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 16, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 200}"
