id,atom_id,atom_type,charge
d258,d258_13,49,'a0=_inf<x<=_0_1355'
d258,d258_2,40,'a0=_inf<x<=_0_1355'
d258,d258_22,40,'a0=_inf<x<=_0_1355'
d258,d258_3,49,'a0=_inf<x<=_0_1355'
d258,d258_8,49,'a0=_inf<x<=_0_1355'
d259,d259_17,42,'a0=_inf<x<=_0_1355'
d263,d263_6,45,'a0=_inf<x<=_0_1355'
d264,d264_10,49,'a0=_inf<x<=_0_1355'
d264,d264_19,49,'a0=_inf<x<=_0_1355'
d264,d264_32,49,'a0=_inf<x<=_0_1355'
d264,d264_33,51,'a0=_inf<x<=_0_1355'
d264,d264_6,49,'a0=_inf<x<=_0_1355'
d265,d265_17,40,'a0=_inf<x<=_0_1355'
d265,d265_2,49,'a0=_inf<x<=_0_1355'
d265,d265_4,49,'a0=_inf<x<=_0_1355'
d266,d266_10,51,'a0=_inf<x<=_0_1355'
d266,d266_17,49,'a0=_inf<x<=_0_1355'
d266,d266_2,49,'a0=_inf<x<=_0_1355'
d266,d266_26,49,'a0=_inf<x<=_0_1355'
d266,d266_34,51,'a0=_inf<x<=_0_1355'
d266,d266_4,49,'a0=_inf<x<=_0_1355'
d266,d266_9,40,'a0=_inf<x<=_0_1355'
d269,d269_10,49,'a0=_inf<x<=_0_1355'
d269,d269_19,49,'a0=_inf<x<=_0_1355'
d269,d269_6,49,'a0=_inf<x<=_0_1355'
d27,d27_11,40,'a0=_inf<x<=_0_1355'
d27,d27_13,40,'a0=_inf<x<=_0_1355'
d27,d27_14,40,'a0=_inf<x<=_0_1355'
d27,d27_19,52,'a0=_0_1355<x<=_0_0175'
d27,d27_9,40,'a0=_inf<x<=_0_1355'
d270,d270_19,49,'a0=_inf<x<=_0_1355'
d270,d270_2,50,'a0=_inf<x<=_0_1355'
d270,d270_20,49,'a0=_inf<x<=_0_1355'
d270,d270_35,49,'a0=_inf<x<=_0_1355'
d270,d270_43,49,'a0=_inf<x<=_0_1355'
d270,d270_5,50,'a0=_inf<x<=_0_1355'
d271,d271_16,51,'a0=_inf<x<=_0_1355'
d271,d271_17,51,'a0=_inf<x<=_0_1355'
d271,d271_18,49,'a0=_inf<x<=_0_1355'
d271,d271_2,49,'a0=_inf<x<=_0_1355'
d271,d271_26,49,'a0=_inf<x<=_0_1355'
d271,d271_9,49,'a0=_inf<x<=_0_1355'
d278,d278_28,40,'a0=_inf<x<=_0_1355'
d28,d28_12,40,'a0=_inf<x<=_0_1355'
d28,d28_13,40,'a0=_inf<x<=_0_1355'
d28,d28_18,40,'a0=_inf<x<=_0_1355'
d28,d28_5,52,'a0=_0_1355<x<=_0_0175'
d281,d281_10,40,'a0=_inf<x<=_0_1355'
d281,d281_11,40,'a0=_inf<x<=_0_1355'
d281,d281_12,40,'a0=_inf<x<=_0_1355'
d281,d281_13,40,'a0=_inf<x<=_0_1355'
d281,d281_6,40,'a0=_inf<x<=_0_1355'
d281,d281_7,40,'a0=_inf<x<=_0_1355'
d281,d281_8,40,'a0=_inf<x<=_0_1355'
d281,d281_9,40,'a0=_inf<x<=_0_1355'
d282,d282_10,40,'a0=_inf<x<=_0_1355'
d282,d282_7,45,'a0=_inf<x<=_0_1355'
d282,d282_8,51,'a0=_inf<x<=_0_1355'
d282,d282_9,40,'a0=_inf<x<=_0_1355'
d283,d283_7,51,'a0=_inf<x<=_0_1355'
d283,d283_8,49,'a0=_inf<x<=_0_1355'
d284,d284_10,45,'a0=_inf<x<=_0_1355'
d284,d284_7,40,'a0=_inf<x<=_0_1355'
d285,d285_10,49,'a0=_inf<x<=_0_1355'
d285,d285_15,51,'a0=_inf<x<=_0_1355'
d286,d286_4,41,'a0=_inf<x<=_0_1355'
d286,d286_6,41,'a0=_inf<x<=_0_1355'
d287,d287_19,49,'a0=_inf<x<=_0_1355'
d287,d287_26,51,'a0=_inf<x<=_0_1355'
d287,d287_3,50,'a0=_inf<x<=_0_1355'
d287,d287_5,50,'a0=_inf<x<=_0_1355'
d29,d29a_17,40,'a0=_inf<x<=_0_1355'
d29,d29a_19,40,'a0=_inf<x<=_0_1355'
d29,d29b_17,40,'a0=_inf<x<=_0_1355'
d29,d29b_19,40,'a0=_inf<x<=_0_1355'
d290,d290_14,40,'a0=_inf<x<=_0_1355'
d290,d290_15,40,'a0=_inf<x<=_0_1355'
d291,d291_3,49,'a0=_inf<x<=_0_1355'
d291,d291_8,51,'a0=_inf<x<=_0_1355'
d292,d292_1,45,'a0=_inf<x<=_0_1355'
d292,d292_12,40,'a0=_inf<x<=_0_1355'
d292,d292_4,51,'a0=_inf<x<=_0_1355'
d294,d294_17,45,'a0=_inf<x<=_0_1355'
d297,d297_103,50,'a0=_inf<x<=_0_1355'
d297,d297_110,50,'a0=_inf<x<=_0_1355'
d297,d297_117,50,'a0=_inf<x<=_0_1355'
d297,d297_124,45,'a0=_inf<x<=_0_1355'
d297,d297_132,50,'a0=_inf<x<=_0_1355'
d297,d297_139,50,'a0=_inf<x<=_0_1355'
d297,d297_14,50,'a0=_inf<x<=_0_1355'
d297,d297_146,50,'a0=_inf<x<=_0_1355'
d297,d297_153,50,'a0=_inf<x<=_0_1355'
d297,d297_160,49,'a0=_inf<x<=_0_1355'
d297,d297_164,51,'a0=_inf<x<=_0_1355'
d297,d297_21,50,'a0=_inf<x<=_0_1355'
d297,d297_28,50,'a0=_inf<x<=_0_1355'
d297,d297_35,50,'a0=_inf<x<=_0_1355'
d297,d297_4,50,'a0=_inf<x<=_0_1355'
d297,d297_42,45,'a0=_inf<x<=_0_1355'
d297,d297_46,50,'a0=_inf<x<=_0_1355'
d297,d297_52,50,'a0=_inf<x<=_0_1355'
d297,d297_59,50,'a0=_inf<x<=_0_1355'
d297,d297_66,50,'a0=_inf<x<=_0_1355'
d297,d297_73,50,'a0=_inf<x<=_0_1355'
d297,d297_8,50,'a0=_inf<x<=_0_1355'
d297,d297_80,45,'a0=_inf<x<=_0_1355'
d297,d297_87,50,'a0=_inf<x<=_0_1355'
d297,d297_89,50,'a0=_inf<x<=_0_1355'
d297,d297_96,50,'a0=_inf<x<=_0_1355'
d299,d299_11,45,'a0=_inf<x<=_0_1355'
d299,d299_12,45,'a0=_inf<x<=_0_1355'
d3,d3_21,40,'a0=_inf<x<=_0_1355'
d3,d3_22,40,'a0=_inf<x<=_0_1355'
d302,d302_6,45,'a0=_inf<x<=_0_1355'
d302,d302_7,51,'a0=_inf<x<=_0_1355'
d303,d303_11,45,'a0=_inf<x<=_0_1355'
d303,d303_13,40,'a0=_inf<x<=_0_1355'
d303,d303_14,40,'a0=_inf<x<=_0_1355'
d304,d304a_11,40,'a0=_inf<x<=_0_1355'
d304,d304a_24,45,'a0=_inf<x<=_0_1355'
d304,d304a_25,45,'a0=_inf<x<=_0_1355'
d304,d304a_9,49,'a0=_inf<x<=_0_1355'
d304,d304b_10,40,'a0=_inf<x<=_0_1355'
d304,d304b_19,45,'a0=_inf<x<=_0_1355'
d304,d304b_20,45,'a0=_inf<x<=_0_1355'
d304,d304b_8,49,'a0=_inf<x<=_0_1355'
d305,d305_24,45,'a0=_inf<x<=_0_1355'
d306,d306_1,45,'a0=_inf<x<=_0_1355'
d306,d306_11,45,'a0=_inf<x<=_0_1355'
d308,d308_14,49,'a0=_inf<x<=_0_1355'
d308,d308_19,51,'a0=_inf<x<=_0_1355'
d309,d309_3,45,'a0=_inf<x<=_0_1355'
d309,d309_6,45,'a0=_inf<x<=_0_1355'
d31,d31a_20,50,'a0=_inf<x<=_0_1355'
d31,d31a_25,50,'a0=_inf<x<=_0_1355'
d311,d311_30,49,'a0=_inf<x<=_0_1355'
d311,d311_35,51,'a0=_inf<x<=_0_1355'
d313,d313_20,45,'a0=_inf<x<=_0_1355'
d313,d313_28,45,'a0=_inf<x<=_0_1355'
d315,d315_28,40,'a0=_inf<x<=_0_1355'
d315,d315_29,40,'a0=_inf<x<=_0_1355'
d316,d316_7,50,'a0=_inf<x<=_0_1355'
d318,d318_31,45,'a0=_inf<x<=_0_1355'
d318,d318_33,45,'a0=_inf<x<=_0_1355'
d318,d318_34,40,'a0=_inf<x<=_0_1355'
d318,d318_35,40,'a0=_inf<x<=_0_1355'
d318,d318_36,40,'a0=_inf<x<=_0_1355'
d318,d318_37,40,'a0=_inf<x<=_0_1355'
d320,d320_12,45,'a0=_inf<x<=_0_1355'
d320,d320_14,51,'a0=_inf<x<=_0_1355'
d320,d320_15,40,'a0=_inf<x<=_0_1355'
d320,d320_16,40,'a0=_inf<x<=_0_1355'
d323,d323_32,45,'a0=_inf<x<=_0_1355'
d323,d323_35,40,'a0=_inf<x<=_0_1355'
d323,d323_36,40,'a0=_inf<x<=_0_1355'
d324,d324_29,40,'a0=_inf<x<=_0_1355'
d324,d324_31,40,'a0=_inf<x<=_0_1355'
d324,d324_32,40,'a0=_inf<x<=_0_1355'
d324,d324_33,45,'a0=_inf<x<=_0_1355'
d324,d324_46,50,'a0=_inf<x<=_0_1355'
d324,d324_52,40,'a0=_inf<x<=_0_1355'
d324,d324_53,40,'a0=_inf<x<=_0_1355'
d329,d329_15,45,'a0=_inf<x<=_0_1355'
d329,d329_18,45,'a0=_inf<x<=_0_1355'
d329,d329_20,45,'a0=_inf<x<=_0_1355'
d329,d329_21,40,'a0=_inf<x<=_0_1355'
d329,d329_22,40,'a0=_inf<x<=_0_1355'
d329,d329_23,40,'a0=_inf<x<=_0_1355'
d329,d329_24,40,'a0=_inf<x<=_0_1355'
d329,d329_67,50,'a0=_inf<x<=_0_1355'
d329,d329_83,40,'a0=_inf<x<=_0_1355'
d329,d329_84,40,'a0=_inf<x<=_0_1355'
d330,d330_35,45,'a0=_inf<x<=_0_1355'
d330,d330_36,40,'a0=_inf<x<=_0_1355'
d330,d330_37,40,'a0=_inf<x<=_0_1355'
d330,d330_39,45,'a0=_inf<x<=_0_1355'
d330,d330_45,45,'a0=_inf<x<=_0_1355'
d330,d330_46,40,'a0=_inf<x<=_0_1355'
d330,d330_47,40,'a0=_inf<x<=_0_1355'
d330,d330_65,40,'a0=_inf<x<=_0_1355'
d330,d330_66,40,'a0=_inf<x<=_0_1355'
d330,d330_67,45,'a0=_inf<x<=_0_1355'
d330,d330_68,45,'a0=_inf<x<=_0_1355'
d330,d330_71,45,'a0=_inf<x<=_0_1355'
d330,d330_72,40,'a0=_inf<x<=_0_1355'
d330,d330_73,40,'a0=_inf<x<=_0_1355'
d330,d330_79,50,'a0=_inf<x<=_0_1355'
d330,d330_84,50,'a0=_inf<x<=_0_1355'
d331,d331_14,49,'a0=_inf<x<=_0_1355'
d331,d331_15,51,'a0=_inf<x<=_0_1355'
d332,d332_1,45,'a0=_inf<x<=_0_1355'
d334,d334_11,45,'a0=_inf<x<=_0_1355'
d334,d334_17,45,'a0=_inf<x<=_0_1355'
d334,d334_24,45,'a0=_inf<x<=_0_1355'
d334,d334_27,40,'a0=_inf<x<=_0_1355'
d334,d334_28,40,'a0=_inf<x<=_0_1355'
d335,d335_13,40,'a0=_inf<x<=_0_1355'
d335,d335_14,40,'a0=_inf<x<=_0_1355'
d36,d36a_27,45,'a0=_inf<x<=_0_1355'
d36,d36a_35,45,'a0=_inf<x<=_0_1355'
d36,d36a_36,40,'a0=_inf<x<=_0_1355'
d36,d36a_37,40,'a0=_inf<x<=_0_1355'
d38,d38_16,40,'a0=_inf<x<=_0_1355'
d38,d38_17,40,'a0=_inf<x<=_0_1355'
d38,d38_18,40,'a0=_inf<x<=_0_1355'
d38,d38_19,40,'a0=_inf<x<=_0_1355'
d4,d4_14,50,'a0=_inf<x<=_0_1355'
d40,d40_24,40,'a0=_inf<x<=_0_1355'
d40,d40_25,40,'a0=_inf<x<=_0_1355'
d44,d44_15,50,'a0=_inf<x<=_0_1355'
d46,d46_11,40,'a0=_inf<x<=_0_1355'
d46,d46_12,40,'a0=_inf<x<=_0_1355'
d48,d48_16,40,'a0=_inf<x<=_0_1355'
d48,d48_19,50,'a0=_inf<x<=_0_1355'
d49,d49_11,45,'a0=_inf<x<=_0_1355'
d49,d49_15,40,'a0=_inf<x<=_0_1355'
d49,d49_16,40,'a0=_inf<x<=_0_1355'
d50,d50_8,40,'a0=_inf<x<=_0_1355'
d50,d50_9,40,'a0=_inf<x<=_0_1355'
d51,d51_13,45,'a0=_inf<x<=_0_1355'
d51,d51_14,45,'a0=_inf<x<=_0_1355'
d54,d54_10,50,'a0=_inf<x<=_0_1355'
d54,d54_18,40,'a0=_inf<x<=_0_1355'
d54,d54_19,40,'a0=_inf<x<=_0_1355'
d54,d54_25,40,'a0=_inf<x<=_0_1355'
d55,d55_13,40,'a0=_inf<x<=_0_1355'
d55,d55_14,40,'a0=_inf<x<=_0_1355'
d57,d57_10,45,'a0=_inf<x<=_0_1355'
d57,d57_13,40,'a0=_inf<x<=_0_1355'
d57,d57_14,40,'a0=_inf<x<=_0_1355'
d58,d58_40,40,'a0=_inf<x<=_0_1355'
d58,d58_41,40,'a0=_inf<x<=_0_1355'
d58,d58_42,40,'a0=_inf<x<=_0_1355'
d58,d58_43,50,'a0=_inf<x<=_0_1355'
d58,d58_44,40,'a0=_inf<x<=_0_1355'
d59,d59_12,50,'a0=_inf<x<=_0_1355'
d61,d61_12,49,'a0=_inf<x<=_0_1355'
d61,d61_14,49,'a0=_inf<x<=_0_1355'
d61,d61_15,40,'a0=_inf<x<=_0_1355'
d61,d61_16,40,'a0=_inf<x<=_0_1355'
d61,d61_18,49,'a0=_inf<x<=_0_1355'
d65,d65_10,45,'a0=_inf<x<=_0_1355'
d65,d65_13,45,'a0=_inf<x<=_0_1355'
d65,d65_14,45,'a0=_inf<x<=_0_1355'
d65,d65_15,40,'a0=_inf<x<=_0_1355'
d65,d65_16,40,'a0=_inf<x<=_0_1355'
d65,d65_20,40,'a0=_inf<x<=_0_1355'
d66,d66_22,49,'a0=_inf<x<=_0_1355'
d66,d66_23,51,'a0=_inf<x<=_0_1355'
d66,d66_9,53,'a0=_inf<x<=_0_1355'
d67,d67_17,40,'a0=_inf<x<=_0_1355'
d67,d67_23,42,'a0=_inf<x<=_0_1355'
d70,d70_11,50,'a0=_inf<x<=_0_1355'
d70,d70_16,50,'a0=_inf<x<=_0_1355'
d72,d72_12,45,'a0=_inf<x<=_0_1355'
d72,d72_14,40,'a0=_inf<x<=_0_1355'
d72,d72_15,40,'a0=_inf<x<=_0_1355'
d72,d72_18,51,'a0=_inf<x<=_0_1355'
d73,d73_17,40,'a0=_inf<x<=_0_1355'
d73,d73_18,40,'a0=_inf<x<=_0_1355'
d76,d76_28,45,'a0=_inf<x<=_0_1355'
d76,d76_30,40,'a0=_inf<x<=_0_1355'
d76,d76_31,40,'a0=_inf<x<=_0_1355'
d76,d76_32,50,'a0=_inf<x<=_0_1355'
d76,d76_39,50,'a0=_inf<x<=_0_1355'
d76,d76_40,40,'a0=_inf<x<=_0_1355'
d76,d76_41,40,'a0=_inf<x<=_0_1355'
d77,d77_31,42,'a0=_inf<x<=_0_1355'
d77,d77_32,40,'a0=_inf<x<=_0_1355'
d77,d77_50,42,'a0=_inf<x<=_0_1355'
d77,d77_57,40,'a0=_inf<x<=_0_1355'
d8,d8_26,45,'a0=_inf<x<=_0_1355'
d8,d8_31,40,'a0=_inf<x<=_0_1355'
d80,d80_19,40,'a0=_inf<x<=_0_1355'
d80,d80_20,40,'a0=_inf<x<=_0_1355'
d82,d82_13,52,'a0=_0_1355<x<=_0_0175'
d82,d82_27,40,'a0=_inf<x<=_0_1355'
d82,d82_28,40,'a0=_inf<x<=_0_1355'
d85_1,d85_1_15,50,'a0=_inf<x<=_0_1355'
d85_1,d85_1_16,50,'a0=_inf<x<=_0_1355'
d85_2,d85_2_15,50,'a0=_inf<x<=_0_1355'
d85_2,d85_2_16,50,'a0=_inf<x<=_0_1355'
d88,d88_9,45,'a0=_inf<x<=_0_1355'
d89,d89_18,45,'a0=_inf<x<=_0_1355'
d89,d89_19,51,'a0=_inf<x<=_0_1355'
d89,d89_20,51,'a0=_inf<x<=_0_1355'
d89,d89_22,45,'a0=_inf<x<=_0_1355'
d9,d9_15,50,'a0=_inf<x<=_0_1355'
d93,d93_7,45,'a0=_inf<x<=_0_1355'
d95,d95_23,40,'a0=_inf<x<=_0_1355'
d97,d97_22,45,'a0=_inf<x<=_0_1355'
d97,d97_24,49,'a0=_inf<x<=_0_1355'
d97,d97_25,51,'a0=_inf<x<=_0_1355'
d163,d163_10,81,'a0=0_1375<x<=+inf'
d163,d163_13,81,'a0=0_1375<x<=+inf'
d163,d163_21,81,'a0=0_1375<x<=+inf'
d163,d163_24,81,'a0=0_1375<x<=+inf'
d212,d212_19,81,'a0=0_1375<x<=+inf'
d212,d212_43,81,'a0=0_1375<x<=+inf'
d218,d218_18,81,'a0=0_1375<x<=+inf'
d221,d221_18,81,'a0=0_1375<x<=+inf'
d221,d221_35,81,'a0=0_1375<x<=+inf'
d286,d286_8,81,'a0=0_1375<x<=+inf'
d58,d58_45,81,'a0=0_1375<x<=+inf'
d76,d76_33,81,'a0=0_1375<x<=+inf'
d76,d76_42,81,'a0=0_1375<x<=+inf'
d10,d10_1,22,'a0=_0_1355<x<=_0_0175'
d10,d10_2,22,'a0=_0_1355<x<=_0_0175'
d10,d10_3,22,'a0=_0_1355<x<=_0_0175'
d10,d10_4,22,'a0=_0_1355<x<=_0_0175'
d10,d10_5,22,'a0=0_1375<x<=+inf'
d10,d10_6,22,'a0=_0_1355<x<=_0_0175'
d100,d100_1,22,'a0=_0_1355<x<=_0_0175'
d100,d100_11,22,'a0=_0_1355<x<=_0_0175'
d100,d100_12,22,'a0=_0_1355<x<=_0_0175'
d100,d100_13,22,'a0=_0_1355<x<=_0_0175'
d100,d100_14,22,'a0=_0_1355<x<=_0_0175'
d100,d100_15,22,'a0=_0_1355<x<=_0_0175'
d100,d100_16,22,'a0=0_0615<x<=0_1375'
d100,d100_2,22,'a0=_0_1355<x<=_0_0175'
d100,d100_21,16,'a0=_inf<x<=_0_1355'
d100,d100_22,16,'a0=0_1375<x<=+inf'
d100,d100_3,22,'a0=_0_1355<x<=_0_0175'
d100,d100_4,22,'a0=0_0615<x<=0_1375'
d100,d100_5,22,'a0=_0_1355<x<=_0_0175'
d100,d100_6,22,'a0=_0_1355<x<=_0_0175'
d103,d103_1,10,'a0=0_1375<x<=+inf'
d103,d103_2,10,'a0=0_0615<x<=0_1375'
d104,d104_1,10,'a0=0_1375<x<=+inf'
d104,d104_2,10,'a0=0_1375<x<=+inf'
d105,d105_1,16,'a0=0_1375<x<=+inf'
d105,d105_2,16,'a0=_inf<x<=_0_1355'
d109,d109_1,21,'a0=_0_0175<x<=0_0615'
d109,d109_10,22,'a0=_0_0175<x<=0_0615'
d109,d109_11,22,'a0=_0_1355<x<=_0_0175'
d109,d109_12,14,'a0=0_1375<x<=+inf'
d109,d109_2,21,'a0=_0_1355<x<=_0_0175'
d109,d109_21,10,'a0=_0_0175<x<=0_0615'
d109,d109_3,21,'a0=_0_1355<x<=_0_0175'
d109,d109_4,21,'a0=_0_1355<x<=_0_0175'
d109,d109_6,22,'a0=_0_1355<x<=_0_0175'
d109,d109_7,22,'a0=_0_1355<x<=_0_0175'
d109,d109_8,22,'a0=_0_1355<x<=_0_0175'
d109,d109_9,22,'a0=0_1375<x<=+inf'
d11,d11_1,22,'a0=_inf<x<=_0_1355'
d11,d11_13,10,'a0=0_0615<x<=0_1375'
d11,d11_2,22,'a0=0_1375<x<=+inf'
d11,d11_3,22,'a0=0_1375<x<=+inf'
d11,d11_4,22,'a0=_inf<x<=_0_1355'
d11,d11_5,22,'a0=0_1375<x<=+inf'
d11,d11_6,22,'a0=_inf<x<=_0_1355'
d110,d110_1,22,'a0=_0_1355<x<=_0_0175'
d110,d110_2,22,'a0=_0_1355<x<=_0_0175'
d110,d110_3,22,'a0=_0_1355<x<=_0_0175'
d110,d110_4,22,'a0=_0_1355<x<=_0_0175'
d110,d110_5,22,'a0=_0_1355<x<=_0_0175'
d110,d110_6,22,'a0=_0_1355<x<=_0_0175'
d111,d111_1,22,'a0=_0_1355<x<=_0_0175'
d111,d111_10,22,'a0=0_1375<x<=+inf'
d111,d111_11,22,'a0=_0_1355<x<=_0_0175'
d111,d111_12,22,'a0=_0_1355<x<=_0_0175'
d111,d111_13,22,'a0=_0_1355<x<=_0_0175'
d111,d111_14,22,'a0=_0_1355<x<=_0_0175'
d111,d111_15,22,'a0=0_1375<x<=+inf'
d111,d111_2,22,'a0=_0_1355<x<=_0_0175'
d111,d111_3,22,'a0=0_1375<x<=+inf'
d111,d111_4,22,'a0=0_1375<x<=+inf'
d111,d111_5,22,'a0=_0_1355<x<=_0_0175'
d111,d111_6,22,'a0=_0_1355<x<=_0_0175'
d113,d113_1,22,'a0=_0_0175<x<=0_0615'
d113,d113_11,22,'a0=_0_1355<x<=_0_0175'
d113,d113_12,22,'a0=_0_1355<x<=_0_0175'
d113,d113_13,22,'a0=_0_1355<x<=_0_0175'
d113,d113_14,22,'a0=_0_0175<x<=0_0615'
d113,d113_15,22,'a0=_0_1355<x<=_0_0175'
d113,d113_16,22,'a0=_0_1355<x<=_0_0175'
d113,d113_2,22,'a0=_0_1355<x<=_0_0175'
d113,d113_21,10,'a0=_0_0175<x<=0_0615'
d113,d113_22,10,'a0=_0_1355<x<=_0_0175'
d113,d113_23,10,'a0=_0_1355<x<=_0_0175'
d113,d113_29,10,'a0=_0_1355<x<=_0_0175'
d113,d113_3,22,'a0=_0_1355<x<=_0_0175'
d113,d113_30,10,'a0=_0_1355<x<=_0_0175'
d113,d113_36,10,'a0=0_1375<x<=+inf'
d113,d113_4,22,'a0=_0_1355<x<=_0_0175'
d113,d113_5,22,'a0=_0_1355<x<=_0_0175'
d113,d113_6,22,'a0=_0_1355<x<=_0_0175'
d114,d114_1,22,'a0=_0_1355<x<=_0_0175'
d114,d114_10,14,'a0=0_1375<x<=+inf'
d114,d114_3,22,'a0=0_1375<x<=+inf'
d114,d114_4,22,'a0=_0_1355<x<=_0_0175'
d114,d114_5,22,'a0=0_1375<x<=+inf'
d114,d114_6,22,'a0=_0_1355<x<=_0_0175'
d116,d116_1,22,'a0=_0_1355<x<=_0_0175'
d116,d116_11,22,'a0=_0_1355<x<=_0_0175'
d116,d116_12,22,'a0=_0_1355<x<=_0_0175'
d116,d116_13,22,'a0=_0_1355<x<=_0_0175'
d116,d116_14,22,'a0=_0_1355<x<=_0_0175'
d116,d116_15,22,'a0=_0_1355<x<=_0_0175'
d116,d116_16,22,'a0=_0_1355<x<=_0_0175'
d116,d116_2,22,'a0=_0_1355<x<=_0_0175'
d116,d116_21,10,'a0=_0_0175<x<=0_0615'
d116,d116_22,10,'a0=0_1375<x<=+inf'
d116,d116_3,22,'a0=_0_1355<x<=_0_0175'
d116,d116_4,22,'a0=_0_1355<x<=_0_0175'
d116,d116_5,22,'a0=_0_1355<x<=_0_0175'
d116,d116_6,22,'a0=_0_1355<x<=_0_0175'
d117,d117_1,17,'a0=0_1375<x<=+inf'
d117,d117_2,17,'a0=_inf<x<=_0_1355'
d117,d117_3,10,'a0=0_0615<x<=0_1375'
d117,d117_4,10,'a0=0_0615<x<=0_1375'
d117,d117_5,16,'a0=_inf<x<=_0_1355'
d117,d117_6,16,'a0=_0_0175<x<=0_0615'
d117,d117_8,10,'a0=0_1375<x<=+inf'
d12,d12_1,22,'a0=_inf<x<=_0_1355'
d12,d12_16,10,'a0=_0_0175<x<=0_0615'
d12,d12_2,22,'a0=_inf<x<=_0_1355'
d12,d12_3,22,'a0=0_1375<x<=+inf'
d12,d12_4,22,'a0=_inf<x<=_0_1355'
d12,d12_5,22,'a0=0_1375<x<=+inf'
d12,d12_6,22,'a0=_inf<x<=_0_1355'
d120,d120_1,22,'a0=_0_1355<x<=_0_0175'
d120,d120_2,22,'a0=_0_1355<x<=_0_0175'
d120,d120_3,22,'a0=_0_1355<x<=_0_0175'
d120,d120_4,22,'a0=_0_1355<x<=_0_0175'
d120,d120_5,22,'a0=_0_1355<x<=_0_0175'
d120,d120_6,22,'a0=_0_1355<x<=_0_0175'
d121,d121_1,16,'a0=_0_1355<x<=_0_0175'
d121,d121_10,10,'a0=_0_0175<x<=0_0615'
d121,d121_2,10,'a0=_0_0175<x<=0_0615'
d121,d121_20,10,'a0=_0_0175<x<=0_0615'
d121,d121_25,10,'a0=0_1375<x<=+inf'
d121,d121_3,10,'a0=_0_1355<x<=_0_0175'
d121,d121_4,10,'a0=_0_1355<x<=_0_0175'
d121,d121_5,10,'a0=_0_0175<x<=0_0615'
d121,d121_6,16,'a0=_0_1355<x<=_0_0175'
d121,d121_7,10,'a0=_0_0175<x<=0_0615'
d121,d121_8,191,'a0=_0_0175<x<=0_0615'
d121,d121_9,191,'a0=_0_0175<x<=0_0615'
d122,d122_1,22,'a0=0_1375<x<=+inf'
d122,d122_11,22,'a0=_0_1355<x<=_0_0175'
d122,d122_12,22,'a0=_0_1355<x<=_0_0175'
d122,d122_13,22,'a0=0_1375<x<=+inf'
d122,d122_14,22,'a0=_0_1355<x<=_0_0175'
d122,d122_15,22,'a0=_0_1355<x<=_0_0175'
d122,d122_16,22,'a0=_0_1355<x<=_0_0175'
d122,d122_2,22,'a0=_0_1355<x<=_0_0175'
d122,d122_21,10,'a0=_0_0175<x<=0_0615'
d122,d122_22,10,'a0=0_1375<x<=+inf'
d122,d122_28,10,'a0=0_0615<x<=0_1375'
d122,d122_3,22,'a0=_0_1355<x<=_0_0175'
d122,d122_33,10,'a0=0_0615<x<=0_1375'
d122,d122_4,22,'a0=_0_1355<x<=_0_0175'
d122,d122_5,22,'a0=_0_1355<x<=_0_0175'
d122,d122_6,22,'a0=_0_1355<x<=_0_0175'
d125,d125_1,22,'a0=_0_1355<x<=_0_0175'
d125,d125_11,22,'a0=_0_1355<x<=_0_0175'
d125,d125_12,22,'a0=_0_1355<x<=_0_0175'
d125,d125_13,22,'a0=_0_1355<x<=_0_0175'
d125,d125_14,22,'a0=_0_1355<x<=_0_0175'
d125,d125_15,22,'a0=_0_1355<x<=_0_0175'
d125,d125_16,22,'a0=_0_1355<x<=_0_0175'
d125,d125_2,22,'a0=_0_1355<x<=_0_0175'
d125,d125_21,10,'a0=_0_0175<x<=0_0615'
d125,d125_22,10,'a0=0_1375<x<=+inf'
d125,d125_3,22,'a0=_0_1355<x<=_0_0175'
d125,d125_4,22,'a0=_0_1355<x<=_0_0175'
d125,d125_5,22,'a0=_0_1355<x<=_0_0175'
d125,d125_6,22,'a0=_0_1355<x<=_0_0175'
d126,d126_1,10,'a0=0_1375<x<=+inf'
d126,d126_2,10,'a0=0_1375<x<=+inf'
d126,d126_3,10,'a0=0_1375<x<=+inf'
d126,d126_4,10,'a0=0_1375<x<=+inf'
d126,d126_5,10,'a0=0_1375<x<=+inf'
d126,d126_6,10,'a0=0_1375<x<=+inf'
d128,d128_1,10,'a0=_0_1355<x<=_0_0175'
d128,d128_10,10,'a0=_0_1355<x<=_0_0175'
d128,d128_11,191,'a0=_0_1355<x<=_0_0175'
d128,d128_12,191,'a0=_0_1355<x<=_0_0175'
d128,d128_16,10,'a0=_0_1355<x<=_0_0175'
d128,d128_18,10,'a0=0_1375<x<=+inf'
d128,d128_2,10,'a0=_0_1355<x<=_0_0175'
d128,d128_23,10,'a0=_0_1355<x<=_0_0175'
d128,d128_3,10,'a0=_0_1355<x<=_0_0175'
d128,d128_4,10,'a0=0_1375<x<=+inf'
d128,d128_6,10,'a0=_0_1355<x<=_0_0175'
d128,d128_8,10,'a0=_0_1355<x<=_0_0175'
d130,d130_1,22,'a0=_0_1355<x<=_0_0175'
d130,d130_11,16,'a0=_inf<x<=_0_1355'
d130,d130_13,16,'a0=_inf<x<=_0_1355'
d130,d130_15,19,'a0=0_1375<x<=+inf'
